TS,label,value,,class,,,,,,,,
2015-04-16 14:37:53,N,73,,0,,,,,,,,
2015-04-16 14:42:53,N,76,,0,,,,,,,,
2015-04-16 14:47:53,N,54,,0,,,,,,,,
2015-04-16 14:52:53,N,47,,0,,,,,,,,
2015-04-16 14:57:53,N,64,,0,,,,,,,,
2015-04-16 15:02:53,N,72,,0,,,,,,,,
2015-04-16 15:07:53,N,81,,0,,,,,,,,
2015-04-16 15:12:53,N,50,,0,,,,,,,,
2015-04-16 15:17:53,N,37,,0,,,,,,,,
2015-04-16 15:22:53,N,46,,0,,,,,,,,
2015-04-16 15:27:53,N,66,,0,,,,,,,,
2015-04-16 15:32:53,N,71,,0,,,,,,,,
2015-04-16 15:37:53,N,51,,0,,,,,,,,
2015-04-16 15:42:53,N,49,,0,,,,,,,,
2015-04-16 15:47:53,N,60,,0,,,,,,,,
2015-04-16 15:52:53,N,66,,0,,,,,,,,
2015-04-16 15:57:53,N,111,,0,,,,,,,,
2015-04-16 16:02:53,N,73,,0,,,,,,,,
2015-04-16 16:07:53,N,50,,0,,,,,,,,
2015-04-16 16:12:53,N,63,,0,,,,,,,,
2015-04-16 16:17:53,N,51,,0,,,,,,,,
2015-04-16 16:22:53,N,39,,0,,,,,,,,
2015-04-16 16:27:53,N,79,,0,,,,,,,,
2015-04-16 16:32:53,N,76,,0,,,,,,,,
2015-04-16 16:37:53,N,71,,0,,,,,,,,
2015-04-16 16:42:53,N,79,,0,,,,,,,,
2015-04-16 16:47:53,N,55,,0,,,,,,,,
2015-04-16 16:52:53,N,53,,0,,,,,,,,
2015-04-16 16:57:53,N,61,,0,,,,,,,,
2015-04-16 17:02:53,N,54,,0,,,,,,,,
2015-04-16 17:07:53,N,62,,0,,,,,,,,
2015-04-16 17:12:53,N,41,,0,,,,,,,,
2015-04-16 17:17:53,N,60,,0,,,,,,,,
2015-04-16 17:22:53,N,37,,0,,,,,,,,
2015-04-16 17:27:53,N,79,,0,,,,,,,,
2015-04-16 17:32:53,N,37,,0,,,,,,,,
2015-04-16 17:37:53,N,48,,0,,,,,,,,
2015-04-16 17:42:53,N,91,,0,,,,,,,,
2015-04-16 17:47:53,N,65,,0,,,,,,,,
2015-04-16 17:52:53,N,72,,0,,,,,,,,
2015-04-16 17:57:53,N,63,,0,,,,,,,,
2015-04-16 18:02:53,N,66,,0,,,,,,,,
2015-04-16 18:07:53,N,68,,0,,,,,,,,
2015-04-16 18:12:53,N,68,,0,,,,,,,,
2015-04-16 18:17:53,N,77,,0,,,,,,,,
2015-04-16 18:22:53,N,68,,0,,,,,,,,
2015-04-16 18:27:53,N,56,,0,,,,,,,,
2015-04-16 18:32:53,N,93,,0,,,,,,,,
2015-04-16 18:37:53,N,68,,0,,,,,,,,
2015-04-16 18:42:53,N,70,,0,,,,,,,,
2015-04-16 18:47:53,N,58,,0,,,,,,,,
2015-04-16 18:52:53,N,43,,0,,,,,,,,
2015-04-16 18:57:53,N,46,,0,,,,,,,,
2015-04-16 19:02:53,N,79,,0,,,,,,,,
2015-04-16 19:07:53,N,44,,0,,,,,,,,
2015-04-16 19:12:53,N,52,,0,,,,,,,,
2015-04-16 19:17:53,N,46,,0,,,,,,,,
2015-04-16 19:22:53,N,72,,0,,,,,,,,
2015-04-16 19:27:53,N,55,,0,,,,,,,,
2015-04-16 19:32:53,N,47,,0,,,,,,,,
2015-04-16 19:37:53,N,47,,0,,,,,,,,
2015-04-16 19:42:53,N,63,,0,,,,,,,,
2015-04-16 19:47:53,N,312,,0,,,,,,,,
2015-04-16 19:52:53,PL,496,,0,,,,,,,,
2015-04-16 19:57:53,N,226,,0,,,,,,,,
2015-04-16 20:02:53,N,129,,0,,,,,,,,
2015-04-16 20:07:53,N,108,,0,,,,,,,,
2015-04-16 20:12:53,N,105,,0,,,,,,,,
2015-04-16 20:17:53,N,92,,0,,,,,,,,
2015-04-16 20:22:53,N,94,,0,,,,,,,,
2015-04-16 20:27:53,N,88,,0,,,,,,,,
2015-04-16 20:32:53,N,92,,0,,,,,,,,
2015-04-16 20:37:53,N,77,,0,,,,,,,,
2015-04-16 20:42:53,N,86,,0,,,,,,,,
2015-04-16 20:47:53,N,71,,0,,,,,,,,
2015-04-16 20:52:53,N,83,,0,,,,,,,,
2015-04-16 20:57:53,N,95,,0,,,,,,,,
2015-04-16 21:02:53,N,403,,0,,,,,,,,
2015-04-16 21:07:53,N,410,,0,,,,,,,,
2015-04-16 21:12:53,N,283,,0,,,,,,,,
2015-04-16 21:17:53,N,162,,0,,,,,,,,
2015-04-16 21:22:53,N,154,,0,,,,,,,,
2015-04-16 21:27:53,N,158,,0,,,,,,,,
2015-04-16 21:32:53,N,157,,0,,,,,,,,
2015-04-16 21:37:53,N,166,,0,,,,,,,,
2015-04-16 21:42:53,N,102,,0,,,,,,,,
2015-04-16 21:47:53,N,117,,0,,,,,,,,
2015-04-16 21:52:53,N,96,,0,,,,,,,,
2015-04-16 21:57:53,N,93,,0,,,,,,,,
2015-04-16 22:02:53,N,106,,0,,,,,,,,
2015-04-16 22:07:53,N,68,,0,,,,,,,,
2015-04-16 22:12:53,N,55,,0,,,,,,,,
2015-04-16 22:17:53,N,75,,0,,,,,,,,
2015-04-16 22:22:53,N,78,,0,,,,,,,,
2015-04-16 22:27:53,N,55,,0,,,,,,,,
2015-04-16 22:32:53,N,61,,0,,,,,,,,
2015-04-16 22:37:53,N,50,,0,,,,,,,,
2015-04-16 22:42:53,N,85,,0,,,,,,,,
2015-04-16 22:47:53,N,108,,0,,,,,,,,
2015-04-16 22:52:53,N,89,,0,,,,,,,,
2015-04-16 22:57:53,N,112,,0,,,,,,,,
2015-04-16 23:02:53,N,58,,0,,,,,,,,
2015-04-16 23:07:53,N,63,,0,,,,,,,,
2015-04-16 23:12:53,N,70,,0,,,,,,,,
2015-04-16 23:17:53,N,82,,0,,,,,,,,
2015-04-16 23:22:53,N,63,,0,,,,,,,,
2015-04-16 23:27:53,N,61,,0,,,,,,,,
2015-04-16 23:32:53,N,82,,0,,,,,,,,
2015-04-16 23:37:53,N,129,,0,,,,,,,,
2015-04-16 23:42:53,N,84,,0,,,,,,,,
2015-04-16 23:47:53,N,61,,0,,,,,,,,
2015-04-16 23:52:53,N,86,,0,,,,,,,,
2015-04-16 23:57:53,N,66,,0,,,,,,,,
2015-04-17 00:02:53,N,94,,0,,,,,,,,
2015-04-17 00:07:53,N,69,,0,,,,,,,,
2015-04-17 00:12:53,N,80,,0,,,,,,,,
2015-04-17 00:17:53,N,90,,0,,,,,,,,
2015-04-17 00:22:53,N,58,,0,,,,,,,,
2015-04-17 00:27:53,N,57,,0,,,,,,,,
2015-04-17 00:32:53,N,65,,0,,,,,,,,
2015-04-17 00:37:53,N,60,,0,,,,,,,,
2015-04-17 00:42:53,N,72,,0,,,,,,,,
2015-04-17 00:47:53,N,60,,0,,,,,,,,
2015-04-17 00:52:53,N,71,,0,,,,,,,,
2015-04-17 00:57:53,N,89,,0,,,,,,,,
2015-04-17 01:02:53,N,65,,0,,,,,,,,
2015-04-17 01:07:53,N,74,,0,,,,,,,,
2015-04-17 01:12:53,N,80,,0,,,,,,,,
2015-04-17 01:17:53,N,49,,0,,,,,,,,
2015-04-17 01:22:53,N,48,,0,,,,,,,,
2015-04-17 01:27:53,N,84,,0,,,,,,,,
2015-04-17 01:32:53,N,52,,0,,,,,,,,
2015-04-17 01:37:53,N,47,,0,,,,,,,,
2015-04-17 01:42:53,N,39,,0,,,,,,,,
2015-04-17 01:47:53,N,54,,0,,,,,,,,
2015-04-17 01:52:53,N,51,,0,,,,,,,,
2015-04-17 01:57:53,N,58,,0,,,,,,,,
2015-04-17 02:02:53,N,89,,0,,,,,,,,
2015-04-17 02:07:53,N,70,,0,,,,,,,,
2015-04-17 02:12:53,N,83,,0,,,,,,,,
2015-04-17 02:17:53,N,56,,0,,,,,,,,
2015-04-17 02:22:53,N,85,,0,,,,,,,,
2015-04-17 02:27:53,N,59,,0,,,,,,,,
2015-04-17 02:32:53,N,63,,0,,,,,,,,
2015-04-17 02:37:53,N,80,,0,,,,,,,,
2015-04-17 02:42:53,N,59,,0,,,,,,,,
2015-04-17 02:47:53,N,61,,0,,,,,,,,
2015-04-17 02:52:53,N,54,,0,,,,,,,,
2015-04-17 02:57:53,N,81,,0,,,,,,,,
2015-04-17 03:02:53,N,96,,0,,,,,,,,
2015-04-17 03:07:53,N,78,,0,,,,,,,,
2015-04-17 03:12:53,N,82,,0,,,,,,,,
2015-04-17 03:17:53,N,73,,0,,,,,,,,
2015-04-17 03:22:53,N,77,,0,,,,,,,,
2015-04-17 03:27:53,N,66,,0,,,,,,,,
2015-04-17 03:32:53,N,55,,0,,,,,,,,
2015-04-17 03:37:53,N,51,,0,,,,,,,,
2015-04-17 03:42:53,N,34,,0,,,,,,,,
2015-04-17 03:47:53,N,46,,0,,,,,,,,
2015-04-17 03:52:53,N,52,,0,,,,,,,,
2015-04-17 03:57:53,N,34,,0,,,,,,,,
2015-04-17 04:02:53,N,56,,0,,,,,,,,
2015-04-17 04:07:53,N,49,,0,,,,,,,,
2015-04-17 04:12:53,N,41,,0,,,,,,,,
2015-04-17 04:17:53,N,35,,0,,,,,,,,
2015-04-17 04:22:53,N,46,,0,,,,,,,,
2015-04-17 04:27:53,N,48,,0,,,,,,,,
2015-04-17 04:32:53,N,25,,0,,,,,,,,
2015-04-17 04:37:53,N,29,,0,,,,,,,,
2015-04-17 04:42:53,N,46,,0,,,,,,,,
2015-04-17 04:47:53,N,29,,0,,,,,,,,
2015-04-17 04:52:53,N,32,,0,,,,,,,,
2015-04-17 04:57:53,N,39,,0,,,,,,,,
2015-04-17 05:02:53,N,26,,0,,,,,,,,
2015-04-17 05:07:53,N,33,,0,,,,,,,,
2015-04-17 05:12:53,N,32,,0,,,,,,,,
2015-04-17 05:17:53,N,35,,0,,,,,,,,
2015-04-17 05:22:53,N,34,,0,,,,,,,,
2015-04-17 05:27:53,N,55,,0,,,,,,,,
2015-04-17 05:32:53,N,51,,0,,,,,,,,
2015-04-17 05:37:53,N,34,,0,,,,,,,,
2015-04-17 05:42:53,N,37,,0,,,,,,,,
2015-04-17 05:47:53,N,54,,0,,,,,,,,
2015-04-17 05:52:53,N,42,,0,,,,,,,,
2015-04-17 05:57:53,N,48,,0,,,,,,,,
2015-04-17 06:02:53,N,47,,0,,,,,,,,
2015-04-17 06:07:53,N,38,,0,,,,,,,,
2015-04-17 06:12:53,N,33,,0,,,,,,,,
2015-04-17 06:17:53,N,36,,0,,,,,,,,
2015-04-17 06:22:53,N,36,,0,,,,,,,,
2015-04-17 06:27:53,N,36,,0,,,,,,,,
2015-04-17 06:32:53,N,35,,0,,,,,,,,
2015-04-17 06:37:53,N,42,,0,,,,,,,,
2015-04-17 06:42:53,N,32,,0,,,,,,,,
2015-04-17 06:47:53,N,27,,0,,,,,,,,
2015-04-17 06:52:53,N,34,,0,,,,,,,,
2015-04-17 06:57:53,N,20,,0,,,,,,,,
2015-04-17 07:02:53,N,31,,0,,,,,,,,
2015-04-17 07:07:53,N,30,,0,,,,,,,,
2015-04-17 07:12:53,N,37,,0,,,,,,,,
2015-04-17 07:17:53,N,44,,0,,,,,,,,
2015-04-17 07:22:53,N,34,,0,,,,,,,,
2015-04-17 07:27:53,N,39,,0,,,,,,,,
2015-04-17 07:32:53,N,24,,0,,,,,,,,
2015-04-17 07:37:53,N,32,,0,,,,,,,,
2015-04-17 07:42:53,N,28,,0,,,,,,,,
2015-04-17 07:47:53,N,40,,0,,,,,,,,
2015-04-17 07:52:53,N,19,,0,,,,,,,,
2015-04-17 07:57:53,N,20,,0,,,,,,,,
2015-04-17 08:02:53,N,30,,0,,,,,,,,
2015-04-17 08:07:53,N,24,,0,,,,,,,,
2015-04-17 08:12:53,N,42,,0,,,,,,,,
2015-04-17 08:17:53,N,32,,0,,,,,,,,
2015-04-17 08:22:53,N,34,,0,,,,,,,,
2015-04-17 08:27:53,N,42,,0,,,,,,,,
2015-04-17 08:32:53,N,28,,0,,,,,,,,
2015-04-17 08:37:53,N,36,,0,,,,,,,,
2015-04-17 08:42:53,N,25,,0,,,,,,,,
2015-04-17 08:47:53,N,54,,0,,,,,,,,
2015-04-17 08:52:53,N,23,,0,,,,,,,,
2015-04-17 08:57:53,N,40,,0,,,,,,,,
2015-04-17 09:02:53,N,33,,0,,,,,,,,
2015-04-17 09:07:53,N,40,,0,,,,,,,,
2015-04-17 09:12:53,N,28,,0,,,,,,,,
2015-04-17 09:17:53,N,36,,0,,,,,,,,
2015-04-17 09:22:53,N,22,,0,,,,,,,,
2015-04-17 09:27:53,N,27,,0,,,,,,,,
2015-04-17 09:32:53,N,30,,0,,,,,,,,
2015-04-17 09:37:53,N,31,,0,,,,,,,,
2015-04-17 09:42:53,N,22,,0,,,,,,,,
2015-04-17 09:47:53,N,36,,0,,,,,,,,
2015-04-17 09:52:53,N,27,,0,,,,,,,,
2015-04-17 09:57:53,N,28,,0,,,,,,,,
2015-04-17 10:02:53,N,34,,0,,,,,,,,
2015-04-17 10:07:53,N,42,,0,,,,,,,,
2015-04-17 10:12:53,N,37,,0,,,,,,,,
2015-04-17 10:17:53,N,44,,0,,,,,,,,
2015-04-17 10:22:53,N,43,,0,,,,,,,,
2015-04-17 10:27:53,N,40,,0,,,,,,,,
2015-04-17 10:32:53,N,32,,0,,,,,,,,
2015-04-17 10:37:53,N,35,,0,,,,,,,,
2015-04-17 10:42:53,N,32,,0,,,,,,,,
2015-04-17 10:47:53,N,24,,0,,,,,,,,
2015-04-17 10:52:53,N,36,,0,,,,,,,,
2015-04-17 10:57:53,N,28,,0,,,,,,,,
2015-04-17 11:02:53,N,40,,0,,,,,,,,
2015-04-17 11:07:53,N,46,,0,,,,,,,,
2015-04-17 11:12:53,N,52,,0,,,,,,,,
2015-04-17 11:17:53,N,52,,0,,,,,,,,
2015-04-17 11:22:53,N,42,,0,,,,,,,,
2015-04-17 11:27:53,N,70,,0,,,,,,,,
2015-04-17 11:32:53,N,43,,0,,,,,,,,
2015-04-17 11:37:53,N,32,,0,,,,,,,,
2015-04-17 11:42:53,N,43,,0,,,,,,,,
2015-04-17 11:47:53,N,41,,0,,,,,,,,
2015-04-17 11:52:53,N,339,,0,,,,,,,,
2015-04-17 11:57:53,PL,974,,0,,,,,,,,
2015-04-17 12:02:53,N,257,,0,,,,,,,,
2015-04-17 12:07:53,N,314,,0,,,,,,,,
2015-04-17 12:12:53,N,457,,0,,,,,,,,
2015-04-17 12:17:53,N,555,,0,,,,,,,,
2015-04-17 12:22:53,PL,725,,0,,,,,,,,
2015-04-17 12:27:53,N,155,,0,,,,,,,,
2015-04-17 12:32:53,N,161,,0,,,,,,,,
2015-04-17 12:37:53,N,184,,0,,,,,,,,
2015-04-17 12:42:53,N,181,,0,,,,,,,,
2015-04-17 12:47:53,N,157,,0,,,,,,,,
2015-04-17 12:52:53,N,204,,0,,,,,,,,
2015-04-17 12:57:53,N,190,,0,,,,,,,,
2015-04-17 13:02:53,N,54,,0,,,,,,,,
2015-04-17 13:07:53,N,56,,0,,,,,,,,
2015-04-17 13:12:53,N,48,,0,,,,,,,,
2015-04-17 13:17:53,N,57,,0,,,,,,,,
2015-04-17 13:22:53,N,62,,0,,,,,,,,
2015-04-17 13:27:53,N,48,,0,,,,,,,,
2015-04-17 13:32:53,N,58,,0,,,,,,,,
2015-04-17 13:37:53,N,62,,0,,,,,,,,
2015-04-17 13:42:53,N,50,,0,,,,,,,,
2015-04-17 13:47:53,N,60,,0,,,,,,,,
2015-04-17 13:52:53,N,63,,0,,,,,,,,
2015-04-17 13:57:53,N,60,,0,,,,,,,,
2015-04-17 14:02:53,N,53,,0,,,,,,,,
2015-04-17 14:07:53,N,59,,0,,,,,,,,
2015-04-17 14:12:53,N,60,,0,,,,,,,,
2015-04-17 14:17:53,N,62,,0,,,,,,,,
2015-04-17 14:22:53,N,90,,0,,,,,,,,
2015-04-17 14:27:53,N,210,,0,,,,,,,,
2015-04-17 14:32:53,N,113,,0,,,,,,,,
2015-04-17 14:37:53,N,86,,0,,,,,,,,
2015-04-17 14:42:53,N,101,,0,,,,,,,,
2015-04-17 14:47:53,N,101,,0,,,,,,,,
2015-04-17 14:52:53,N,72,,0,,,,,,,,
2015-04-17 14:57:53,N,91,,0,,,,,,,,
2015-04-17 15:02:53,N,61,,0,,,,,,,,
2015-04-17 15:07:53,N,64,,0,,,,,,,,
2015-04-17 15:12:53,N,71,,0,,,,,,,,
2015-04-17 15:17:53,N,58,,0,,,,,,,,
2015-04-17 15:22:53,N,53,,0,,,,,,,,
2015-04-17 15:27:53,N,134,,0,,,,,,,,
2015-04-17 15:32:53,N,100,,0,,,,,,,,
2015-04-17 15:37:53,N,68,,0,,,,,,,,
2015-04-17 15:42:53,N,67,,0,,,,,,,,
2015-04-17 15:47:53,N,67,,0,,,,,,,,
2015-04-17 15:52:53,N,80,,0,,,,,,,,
2015-04-17 15:57:53,N,65,,0,,,,,,,,
2015-04-17 16:02:53,N,80,,0,,,,,,,,
2015-04-17 16:07:53,N,37,,0,,,,,,,,
2015-04-17 16:12:53,N,56,,0,,,,,,,,
2015-04-17 16:17:53,N,40,,0,,,,,,,,
2015-04-17 16:22:53,N,36,,0,,,,,,,,
2015-04-17 16:27:53,N,68,,0,,,,,,,,
2015-04-17 16:32:53,N,38,,0,,,,,,,,
2015-04-17 16:37:53,N,51,,0,,,,,,,,
2015-04-17 16:42:53,N,31,,0,,,,,,,,
2015-04-17 16:47:53,N,43,,0,,,,,,,,
2015-04-17 16:52:53,N,44,,0,,,,,,,,
2015-04-17 16:57:53,N,51,,0,,,,,,,,
2015-04-17 17:02:53,PL,214,,0,,,,,,,,
2015-04-17 17:07:53,N,54,,0,,,,,,,,
2015-04-17 17:12:53,N,49,,0,,,,,,,,
2015-04-17 17:17:53,N,63,,0,,,,,,,,
2015-04-17 17:22:53,N,62,,0,,,,,,,,
2015-04-17 17:27:53,N,52,,0,,,,,,,,
2015-04-17 17:32:53,N,39,,0,,,,,,,,
2015-04-17 17:37:53,N,52,,0,,,,,,,,
2015-04-17 17:42:53,N,50,,0,,,,,,,,
2015-04-17 17:47:53,N,59,,0,,,,,,,,
2015-04-17 17:52:53,N,79,,0,,,,,,,,
2015-04-17 17:57:53,N,53,,0,,,,,,,,
2015-04-17 18:02:53,N,37,,0,,,,,,,,
2015-04-17 18:07:53,N,43,,0,,,,,,,,
2015-04-17 18:12:53,N,60,,0,,,,,,,,
2015-04-17 18:17:53,N,45,,0,,,,,,,,
2015-04-17 18:22:53,N,37,,0,,,,,,,,
2015-04-17 18:27:53,N,45,,0,,,,,,,,
2015-04-17 18:32:53,N,45,,0,,,,,,,,
2015-04-17 18:37:53,N,36,,0,,,,,,,,
2015-04-17 18:42:53,N,45,,0,,,,,,,,
2015-04-17 18:47:53,N,45,,0,,,,,,,,
2015-04-17 18:52:53,N,34,,0,,,,,,,,
2015-04-17 18:57:53,N,53,,0,,,,,,,,
2015-04-17 19:02:53,N,42,,0,,,,,,,,
2015-04-17 19:07:53,N,51,,0,,,,,,,,
2015-04-17 19:12:53,N,57,,0,,,,,,,,
2015-04-17 19:17:53,N,70,,0,,,,,,,,
2015-04-17 19:22:53,N,49,,0,,,,,,,,
2015-04-17 19:27:53,N,48,,0,,,,,,,,
2015-04-17 19:32:53,N,62,,0,,,,,,,,
2015-04-17 19:37:53,N,49,,0,,,,,,,,
2015-04-17 19:42:53,N,47,,0,,,,,,,,
2015-04-17 19:47:53,N,44,,0,,,,,,,,
2015-04-17 19:52:53,N,62,,0,,,,,,,,
2015-04-17 19:57:53,N,80,,0,,,,,,,,
2015-04-17 20:02:53,N,66,,0,,,,,,,,
2015-04-17 20:07:53,N,61,,0,,,,,,,,
2015-04-17 20:12:53,N,53,,0,,,,,,,,
2015-04-17 20:17:53,N,118,,0,,,,,,,,
2015-04-17 20:22:53,N,113,,0,,,,,,,,
2015-04-17 20:27:53,N,65,,0,,,,,,,,
2015-04-17 20:32:53,N,62,,0,,,,,,,,
2015-04-17 20:37:53,N,48,,0,,,,,,,,
2015-04-17 20:42:53,N,49,,0,,,,,,,,
2015-04-17 20:47:53,N,49,,0,,,,,,,,
2015-04-17 20:52:53,N,41,,0,,,,,,,,
2015-04-17 20:57:53,N,52,,0,,,,,,,,
2015-04-17 21:02:53,N,91,,0,,,,,,,,
2015-04-17 21:07:53,N,55,,0,,,,,,,,
2015-04-17 21:12:53,N,51,,0,,,,,,,,
2015-04-17 21:17:53,N,44,,0,,,,,,,,
2015-04-17 21:22:53,N,44,,0,,,,,,,,
2015-04-17 21:27:53,N,59,,0,,,,,,,,
2015-04-17 21:32:53,N,43,,0,,,,,,,,
2015-04-17 21:37:53,N,46,,0,,,,,,,,
2015-04-17 21:42:53,N,45,,0,,,,,,,,
2015-04-17 21:47:53,N,40,,0,,,,,,,,
2015-04-17 21:52:53,N,43,,0,,,,,,,,
2015-04-17 21:57:53,N,34,,0,,,,,,,,
2015-04-17 22:02:53,N,41,,0,,,,,,,,
2015-04-17 22:07:53,N,36,,0,,,,,,,,
2015-04-17 22:12:53,N,81,,0,,,,,,,,
2015-04-17 22:17:53,N,77,,0,,,,,,,,
2015-04-17 22:22:53,N,61,,0,,,,,,,,
2015-04-17 22:27:53,N,51,,0,,,,,,,,
2015-04-17 22:32:53,N,96,,0,,,,,,,,
2015-04-17 22:37:53,N,52,,0,,,,,,,,
2015-04-17 22:42:53,N,54,,0,,,,,,,,
2015-04-17 22:47:53,N,64,,0,,,,,,,,
2015-04-17 22:52:53,N,59,,0,,,,,,,,
2015-04-17 22:57:53,N,58,,0,,,,,,,,
2015-04-17 23:02:53,N,107,,0,,,,,,,,
2015-04-17 23:07:53,N,111,,0,,,,,,,,
2015-04-17 23:12:53,N,54,,0,,,,,,,,
2015-04-17 23:17:53,N,42,,0,,,,,,,,
2015-04-17 23:22:53,N,58,,0,,,,,,,,
2015-04-17 23:27:53,N,43,,0,,,,,,,,
2015-04-17 23:32:53,N,33,,0,,,,,,,,
2015-04-17 23:37:53,N,44,,0,,,,,,,,
2015-04-17 23:42:53,N,27,,0,,,,,,,,
2015-04-17 23:47:53,N,30,,0,,,,,,,,
2015-04-17 23:52:53,N,37,,0,,,,,,,,
2015-04-17 23:57:53,N,47,,0,,,,,,,,
2015-04-18 00:02:53,N,32,,0,,,,,,,,
2015-04-18 00:07:53,N,32,,0,,,,,,,,
2015-04-18 00:12:53,N,30,,0,,,,,,,,
2015-04-18 00:17:53,N,40,,0,,,,,,,,
2015-04-18 00:22:53,N,42,,0,,,,,,,,
2015-04-18 00:27:53,N,55,,0,,,,,,,,
2015-04-18 00:32:53,N,39,,0,,,,,,,,
2015-04-18 00:37:53,N,52,,0,,,,,,,,
2015-04-18 00:42:53,N,58,,0,,,,,,,,
2015-04-18 00:47:53,N,51,,0,,,,,,,,
2015-04-18 00:52:53,N,43,,0,,,,,,,,
2015-04-18 00:57:53,N,53,,0,,,,,,,,
2015-04-18 01:02:53,N,30,,0,,,,,,,,
2015-04-18 01:07:53,N,20,,0,,,,,,,,
2015-04-18 01:12:53,N,15,,0,,,,,,,,
2015-04-18 01:17:53,N,49,,0,,,,,,,,
2015-04-18 01:22:53,N,35,,0,,,,,,,,
2015-04-18 01:27:53,N,37,,0,,,,,,,,
2015-04-18 01:32:53,N,44,,0,,,,,,,,
2015-04-18 01:37:53,N,20,,0,,,,,,,,
2015-04-18 01:42:53,N,24,,0,,,,,,,,
2015-04-18 01:47:53,N,23,,0,,,,,,,,
2015-04-18 01:52:53,N,27,,0,,,,,,,,
2015-04-18 01:57:53,N,50,,0,,,,,,,,
2015-04-18 02:02:53,N,34,,0,,,,,,,,
2015-04-18 02:07:53,N,30,,0,,,,,,,,
2015-04-18 02:12:53,N,32,,0,,,,,,,,
2015-04-18 02:17:53,N,21,,0,,,,,,,,
2015-04-18 02:22:53,N,37,,0,,,,,,,,
2015-04-18 02:27:53,N,29,,0,,,,,,,,
2015-04-18 02:32:53,N,21,,0,,,,,,,,
2015-04-18 02:37:53,N,29,,0,,,,,,,,
2015-04-18 02:42:53,N,22,,0,,,,,,,,
2015-04-18 02:47:53,N,27,,0,,,,,,,,
2015-04-18 02:52:53,N,22,,0,,,,,,,,
2015-04-18 02:57:53,N,35,,0,,,,,,,,
2015-04-18 03:02:53,N,51,,0,,,,,,,,
2015-04-18 03:07:53,N,50,,0,,,,,,,,
2015-04-18 03:12:53,N,43,,0,,,,,,,,
2015-04-18 03:17:53,N,32,,0,,,,,,,,
2015-04-18 03:22:53,N,25,,0,,,,,,,,
2015-04-18 03:27:53,N,27,,0,,,,,,,,
2015-04-18 03:32:53,N,32,,0,,,,,,,,
2015-04-18 03:37:53,N,24,,0,,,,,,,,
2015-04-18 03:42:53,N,38,,0,,,,,,,,
2015-04-18 03:47:53,N,39,,0,,,,,,,,
2015-04-18 03:52:53,N,28,,0,,,,,,,,
2015-04-18 03:57:53,N,41,,0,,,,,,,,
2015-04-18 04:02:53,N,43,,0,,,,,,,,
2015-04-18 04:07:53,N,25,,0,,,,,,,,
2015-04-18 04:12:53,N,25,,0,,,,,,,,
2015-04-18 04:17:53,N,35,,0,,,,,,,,
2015-04-18 04:22:53,N,39,,0,,,,,,,,
2015-04-18 04:27:53,N,37,,0,,,,,,,,
2015-04-18 04:32:53,N,34,,0,,,,,,,,
2015-04-18 04:37:53,N,28,,0,,,,,,,,
2015-04-18 04:42:53,N,18,,0,,,,,,,,
2015-04-18 04:47:53,N,16,,0,,,,,,,,
2015-04-18 04:52:53,N,17,,0,,,,,,,,
2015-04-18 04:57:53,N,33,,0,,,,,,,,
2015-04-18 05:02:53,N,12,,0,,,,,,,,
2015-04-18 05:07:53,N,33,,0,,,,,,,,
2015-04-18 05:12:53,N,11,,0,,,,,,,,
2015-04-18 05:17:53,N,18,,0,,,,,,,,
2015-04-18 05:22:53,N,16,,0,,,,,,,,
2015-04-18 05:27:53,N,30,,0,,,,,,,,
2015-04-18 05:32:53,N,28,,0,,,,,,,,
2015-04-18 05:37:53,N,12,,0,,,,,,,,
2015-04-18 05:42:53,N,11,,0,,,,,,,,
2015-04-18 05:47:53,N,18,,0,,,,,,,,
2015-04-18 05:52:53,N,12,,0,,,,,,,,
2015-04-18 05:57:53,N,25,,0,,,,,,,,
2015-04-18 06:02:53,N,13,,0,,,,,,,,
2015-04-18 06:07:53,N,19,,0,,,,,,,,
2015-04-18 06:12:53,N,34,,0,,,,,,,,
2015-04-18 06:17:53,N,13,,0,,,,,,,,
2015-04-18 06:22:53,N,14,,0,,,,,,,,
2015-04-18 06:27:53,N,14,,0,,,,,,,,
2015-04-18 06:32:53,N,9,,0,,,,,,,,
2015-04-18 06:37:53,N,12,,0,,,,,,,,
2015-04-18 06:42:53,N,13,,0,,,,,,,,
2015-04-18 06:47:53,N,8,,0,,,,,,,,
2015-04-18 06:52:53,N,15,,0,,,,,,,,
2015-04-18 06:57:53,N,13,,0,,,,,,,,
2015-04-18 07:02:53,N,19,,0,,,,,,,,
2015-04-18 07:07:53,N,8,,0,,,,,,,,
2015-04-18 07:12:53,N,19,,0,,,,,,,,
2015-04-18 07:17:53,N,17,,0,,,,,,,,
2015-04-18 07:22:53,N,15,,0,,,,,,,,
2015-04-18 07:27:53,N,13,,0,,,,,,,,
2015-04-18 07:32:53,N,17,,0,,,,,,,,
2015-04-18 07:37:53,N,16,,0,,,,,,,,
2015-04-18 07:42:53,N,14,,0,,,,,,,,
2015-04-18 07:47:53,N,14,,0,,,,,,,,
2015-04-18 07:52:53,N,11,,0,,,,,,,,
2015-04-18 07:57:53,N,9,,0,,,,,,,,
2015-04-18 08:02:53,N,16,,0,,,,,,,,
2015-04-18 08:07:53,N,10,,0,,,,,,,,
